10545559,14262490
65864,14262490
1424850,14262490
440384,14262490
675313,14262490
13602120,14262490
2559602,14262490
4144203,14262490
17943609,14262490
83627,19475707
4483844,19475707
1637573,19475707
2631164,19475707
54515,19475707
54701,19475707
1188806,9808864
868075,9808864
1029452,9808864
9885322,9808864
2907279,9808864
12200442,9808864
5115488,9808864
9994529,9808864
5033585,9808864
186704,9808864
3845823,9808864
131485,9808864
1912596,9808864
9655331,9808864
30693990,9808864
1306747,9808864
2175990,9808864
2189477,9808864
3307996,9808864
6969512,9808864
563469,9808864
1498716,9808864
22172935,9808864
3577486,9808864
368330,9808864
2861414,9808864
21772,1253363
802505,1253363
452199,1253363
1372946,1253363
2023,1253363
54056,1253363
167215,1253363
183799,1253363
55829,1253363
123374,1253363
4836,1253363
29122,1253363
3018,1253363
1275021,1253363
2526,1253363
8994,1253363
602204,1253363
17980,1253363
715175,1253363
16869656,1253363
6305935,1253363
3108309,1253363
8811742,1253363
444218,1253363
25882,1253363
602423,1253363
1408595,1253363
61024,1253363
353,1253363
594890,1253363
841294,789528
5750,789528
437372,789528
10428082,789528
559305,789528
16724,789528
17411182,789528
251288,789528
41165990,789528
8175744,789528
102052,4751469
5173131,4751469
7494949,4751469
24919330,4751469
6192491,4751469
478864,4751469
1162160,4751469
135528,3863375
1230364,3863375
412468,3863375
857229,3267164
60911,3267164
1128659,3267164
2142,3267164
10070176,11798761
109013,11798761
128857,11798761
212726,11798761
7995999,11798761
5878999,7392261
270695,7392261
6651651,7392261
5966717,7392261
1531654,7392261
1461621,7392261
18008302,7392261
1918280,7392261
879060,7392261
9407019,7392261
7893485,7392261
6695919,7392261
5616486,7392261
7846198,7392261
20136906,7392261
16032,12729373
179910,12729373
879612,12729373
45729,12729373
4125257,12729373
399949,12729373
5960497,12729373
1424306,12729373
1145907,12729373
1036397,768298
45165,768298
753919,1698118
51251,1698118
574696,1698118
2510520,2273169
1278501,2273169
159373,2273169
6231516,2273169
4119765,2273169
2322305,2273169
952783,2273169
254562,2273169
195580,2273169
842798,2273169
3728739,2273169
3475472,2273169
1380995,2273169
75190,2273169
2028470,2273169
14539,2273169
833429,2273169
5613376,2273169
883126,2273169
1969937,2273169
1910114,2273169
442980,2273169
36125,6424649
667688,2942220
3164519,2942220
1167801,2942220
49046,2942220
47413,2942220
470292,2942220
842626,2942220
4671808,5321853
338316,5321853
599019,5321853
22286818,5321853
128857,5321853
5790814,5321853
4022631,14214240
9392750,14214240
677683,14214240
2021355,14214240
198255,14214240
5855893,14214240
805022,14214240
3291375,14214240
9661903,14214240
1519870,14214240
8337858,13810373
2793951,13810373
2352663,13810373
1706381,13810373
8259641,39779957
10534563,5796209
6409354,5796209
1161781,5796209
2294695,5796209
6439050,5796209
1577833,5796209
1017435,5796209
15076656,5796209
378178,5796209
133645,5796209
11588822,5796209
5365516,5796209
2086868,5796209
847027,5796209
4408071,5796209
449321,5796209
23123,5796209
16089738,5796209
2843268,5796209
14183168,5796209
5067638,5796209
5543101,5796209
1129027,5796209
1065688,5796209
1949976,5796209
8049914,5796209
9944681,5796209
4712046,5796209
431452,5796209
4469013,5796209
194691,13458
813865,2565403
1199350,2565403
4303,2565403
112982,2565403
17435044,2565403
81942,2565403
3461986,2565403
1725349,2565403
1269832,6407041
657357,6407041
31996,6407041
813492,6407041
1540597,6407041
1269157,6407041
4969183,6407041
3460003,6407041
605076,6407041
66577,6407041
28087049,6407041
762949,6407041
2445163,6407041
982716,6407041
1187604,6407041
1210596,6407041
1641148,6407041
8270563,6407041
748287,6407041
6104311,6407041
820005,6407041
11323054,6407041
90512,6407041
376195,6407041
934784,6407041
178183,6407041
1000778,6407041
1022541,5165264
3648,5165264
19264,5165264
51087,5165264
2103391,5165264
67395,5165264
296476,5165264
370693,5165264
90518,1211266
45584,1211266
386978,1211266
302992,1211266
46133,1211266
5401181,17475736
2700571,17475736
6760207,17475736
5724845,17475736
1315533,17475736
1304862,17475736
10795207,17475736
9123458,17475736
14012511,17475736
953371,17475736
4442179,17475736
150075,17475736
12710451,17475736
5206843,17475736
3305402,17475736
142194,17475736
1486634,17475736
1820292,17475736
156846,17475736
9863988,17475736
24594424,17475736
180569,12686838
1529052,12686838
90512,12686838
6282473,12686838
398365,12686838
7334950,50573515
1398469,46405934
244988,4129662
17435044,4129662
6054610,4129662
2541209,4129662
643885,4129662
5839225,14921202
26398225,14921202
1037048,14921202
8997319,14921202
1801024,14921202
1954350,14921202
12843341,14921202
1852117,14921202
3183661,14921202
8552387,14921202
3228974,14921202
9900088,14921202
1455673,14921202
4618082,14921202
643285,14921202
4339443,14921202
1574588,14921202
56288,14921202
716123,14921202
4009209,14921202
20185,14921202
357619,14921202
838867,14921202
1243901,14921202
1100134,14921202
52201,14921202
534610,14921202
3696783,14921202
521134,14921202
23342943,14921202
254036,1178890
137916,1178890
106525,1178890
17256781,1178890
574053,1178890
399663,1178890
1948197,1178890
29544453,1178890
876195,1178890
